Customer,State,Customer Lifetime Value,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size
ZB91993,Arizona,5926.729379,Yes,Extended,College,1/25/11,Retired,M,23091,Suburban,Married,96,28,90,5,5,Personal Auto,Personal L3,Offer1,Agent,460.8,Four-Door Car,Medsize
SZ60342,Arizona,5148.653203,No,Basic,College,1/13/11,Employed,M,51071,Suburban,Married,65,17,94,0,3,Personal Auto,Personal L3,Offer1,Agent,312,Two-Door Car,Small
WE80653,Oregon,6827.178202,No,Basic,Bachelor,2/3/11,Unemployed,F,0,Rural,Divorced,103,2,75,2,6,Personal Auto,Personal L3,Offer1,Agent,2.455033,SUV,Medsize
EE28119,Arizona,4670.058282,No,Premium,Bachelor,2/3/11,Employed,F,69921,Urban,Divorced,118,28,22,2,1,Personal Auto,Personal L3,Offer1,Agent,373.227044,Two-Door Car,Medsize
GA49547,Washington,5363.076547,No,Basic,High School or Below,2/18/11,Employed,M,36357,Rural,Married,68,28,96,0,6,Personal Auto,Personal L3,Offer1,Branch,17.269323,Four-Door Car,Medsize
BA92673,Oregon,6961.945557,No,Basic,High School or Below,2/5/11,Unemployed,F,0,Rural,Married,63,17,24,0,2,Personal Auto,Personal L2,Offer2,Web,40.622304,Four-Door Car,Large
PT70350,Oregon,28511.03331,No,Premium,High School or Below,2/21/11,Employed,M,27607,Suburban,Married,104,15,56,0,2,Corporate Auto,Corporate L1,Offer4,Agent,640.584145,Four-Door Car,Medsize
KL29678,Oregon,8624.917663,No,Basic,Master,1/8/11,Employed,F,43610,Suburban,Married,106,16,60,0,5,Personal Auto,Personal L3,Offer2,Agent,508.8,Sports Car,Medsize
HL84679,Oregon,3382.223536,No,Extended,Bachelor,2/17/11,Unemployed,F,0,Suburban,Married,91,13,77,0,1,Personal Auto,Personal L3,Offer3,Call Center,436.8,Four-Door Car,Medsize
GH94657,California,2319.818549,No,Basic,Bachelor,1/27/11,Disabled,M,14660,Suburban,Married,61,14,97,0,1,Personal Auto,Personal L2,Offer2,Call Center,396.608751,Four-Door Car,Medsize
EZ71780,Arizona,8807.486831,No,Extended,High School or Below,2/21/11,Disabled,F,26864,Suburban,Divorced,78,18,12,0,2,Special Auto,Special L1,Offer3,Agent,374.4,Four-Door Car,Medsize
BW76745,Oregon,2491.317024,Yes,Basic,Doctor,1/29/11,Employed,M,36631,Rural,Divorced,62,30,77,0,1,Personal Auto,Personal L2,Offer1,Agent,67.530904,Four-Door Car,Large
TN64240,California,7853.961409,No,Extended,Bachelor,2/21/11,Employed,F,42582,Suburban,Divorced,99,1,57,0,5,Corporate Auto,Corporate L3,Offer4,Call Center,629.344642,Four-Door Car,Small
AE23906,Arizona,9816.528302,Yes,Basic,College,1/28/11,Employed,M,37256,Rural,Married,62,15,7,0,2,Personal Auto,Personal L2,Offer1,Branch,128.969729,Four-Door Car,Medsize
CX20455,Arizona,22103.5072,Yes,Basic,College,1/30/11,Unemployed,M,0,Suburban,Married,102,35,48,0,2,Corporate Auto,Corporate L3,Offer1,Branch,489.6,SUV,Medsize
KX18446,Washington,6689.022728,Yes,Extended,High School or Below,2/13/11,Employed,M,56980,Suburban,Married,84,33,70,0,7,Corporate Auto,Corporate L2,Offer2,Agent,599.000883,Two-Door Car,Medsize
NR66922,Oregon,11323.35555,No,Extended,Master,2/18/11,Employed,M,98254,Rural,Married,94,23,11,3,2,Corporate Auto,Corporate L3,Offer3,Agent,229.711908,Four-Door Car,Medsize
PQ27923,Washington,6333.030812,No,Extended,Master,1/8/11,Employed,M,71737,Urban,Divorced,79,7,79,0,4,Personal Auto,Personal L2,Offer3,Agent,338.79562,Two-Door Car,Medsize
No81415,Arizona,3139.169353,No,Extended,Bachelor,2/1/11,Employed,M,31177,Suburban,Married,79,14,28,0,1,Personal Auto,Personal L3,Offer4,Call Center,905.699717,Four-Door Car,Small
OI48534,California,2617.182661,No,Basic,High School or Below,2/14/11,Employed,F,98338,Rural,Single,65,13,33,0,1,Personal Auto,Personal L1,Offer3,Web,35.597288,Four-Door Car,Medsize
FH83537,California,3732.568536,No,Basic,High School or Below,1/4/11,Unemployed,F,0,Suburban,Single,106,2,50,0,1,Personal Auto,Personal L3,Offer3,Agent,879.42749,Sports Car,Medsize
VH94792,California,4433.694028,No,Basic,Bachelor,1/21/11,Unemployed,F,0,Suburban,Single,65,7,22,0,6,Special Auto,Special L3,Offer2,Web,312,Four-Door Car,Medsize
VD37089,Washington,3478.887023,No,Extended,College,1/7/11,Employed,M,29938,Suburban,Divorced,90,8,35,0,1,Corporate Auto,Corporate L1,Offer2,Branch,562.426585,Four-Door Car,Medsize
UW68708,California,5009.595291,No,Basic,Bachelor,1/20/11,Unemployed,F,0,Suburban,Single,69,20,95,0,4,Personal Auto,Personal L2,Offer1,Web,496.8,Four-Door Car,Medsize
PV39600,California,8417.004401,No,Premium,Bachelor,1/6/11,Employed,M,24285,Suburban,Divorced,111,6,10,0,7,Personal Auto,Personal L3,Offer4,Agent,1257.527908,Two-Door Car,Small
ZD42919,California,4483.839044,No,Basic,Master,1/9/11,Employed,M,32983,Urban,Married,113,25,59,0,1,Personal Auto,Personal L1,Offer2,Call Center,466.81627,SUV,Medsize
ZX68434,California,5124.984391,No,Extended,Doctor,1/13/11,Unemployed,F,0,Suburban,Divorced,134,13,56,0,1,Personal Auto,Personal L2,Offer3,Web,643.2,SUV,Medsize
CH81088,Oregon,3721.057118,No,Extended,Bachelor,2/2/11,Employed,F,71333,Urban,Married,93,9,92,0,1,Personal Auto,Personal L3,Offer2,Call Center,343.755209,Four-Door Car,Medsize
SV68939,Arizona,9988.787618,No,Extended,Master,2/27/11,Employed,F,33157,Rural,Married,124,28,58,0,3,Personal Auto,Personal L3,Offer2,Agent,286.003968,SUV,Medsize
WI81695,Oregon,3342.177957,No,Extended,College,1/27/11,Unemployed,F,0,Suburban,Married,91,8,60,0,1,Personal Auto,Personal L2,Offer1,Agent,436.8,Four-Door Car,Medsize
OU50429,California,7524.735746,No,Basic,Bachelor,2/4/11,Employed,M,36580,Suburban,Married,64,20,76,1,2,Personal Auto,Personal L3,Offer2,Agent,460.8,Four-Door Car,Small
TE44937,Oregon,13466.92071,Yes,Basic,High School or Below,2/23/11,Disabled,F,11432,Suburban,Married,119,11,9,0,2,Personal Auto,Personal L2,Offer2,Agent,571.2,SUV,Small
GC29421,California,2949.282616,No,Basic,High School or Below,1/8/11,Employed,F,78596,Rural,Divorced,73,11,0,0,1,Personal Auto,Personal L3,Offer3,Call Center,106.267659,Four-Door Car,Medsize
RF71693,Arizona,5179.890955,No,Basic,Bachelor,1/30/11,Employed,F,35143,Urban,Married,65,31,37,0,9,Corporate Auto,Corporate L3,Offer1,Agent,171.184016,Four-Door Car,Medsize
JZ22920,Arizona,3225.395988,No,Extended,Master,1/30/11,Employed,M,29606,Suburban,Married,81,33,32,0,1,Personal Auto,Personal L3,Offer3,Agent,438.276898,Four-Door Car,Medsize
ZL68596,Arizona,8849.689719,No,Basic,Master,2/3/11,Employed,M,53228,Rural,Married,73,26,33,0,2,Special Auto,Special L1,Offer2,Branch,137.195447,Four-Door Car,Medsize
GV91160,Oregon,2886.451602,Yes,Extended,High School or Below,1/20/11,Retired,F,10312,Suburban,Married,78,10,63,0,1,Personal Auto,Personal L3,Offer2,Agent,486.278557,Four-Door Car,Large
PC80039,Oregon,2359.423599,Yes,Basic,Bachelor,1/11/11,Disabled,F,19864,Suburban,Divorced,63,22,96,0,1,Personal Auto,Personal L2,Offer1,Web,352.394515,Four-Door Car,Medsize
RH72839,Nevada,4669.22664,Yes,Premium,High School or Below,2/14/11,Employed,F,76157,Suburban,Married,116,15,80,0,1,Personal Auto,Personal L1,Offer2,Call Center,556.8,Two-Door Car,Small
SV15363,California,6366.225775,Yes,Extended,High School or Below,1/7/11,Employed,M,44368,Suburban,Married,80,5,72,0,3,Personal Auto,Personal L2,Offer2,Call Center,384,Two-Door Car,Large
CN17219,Oregon,25581.61014,No,Basic,College,1/13/11,Employed,M,27961,Suburban,Married,72,15,64,0,2,Personal Auto,Personal L3,Offer1,Agent,345.6,Two-Door Car,Small
ZM84839,California,8146.271602,No,Basic,College,2/27/11,Employed,F,92777,Rural,Married,68,21,83,2,2,Personal Auto,Personal L1,Offer1,Web,158.041549,Two-Door Car,Medsize
ZO31878,Oregon,5412.458621,No,Basic,Master,2/4/11,Employed,F,55992,Urban,Married,67,16,21,0,3,Personal Auto,Personal L3,Offer1,Call Center,191.409775,Four-Door Car,Small
BU70181,Arizona,5757.442258,Yes,Basic,Master,1/31/11,Employed,M,88997,Rural,Divorced,72,9,71,0,3,Personal Auto,Personal L3,Offer2,Branch,174.041566,Four-Door Car,Small
RN20799,Arizona,4755.194923,No,Basic,High School or Below,1/27/11,Retired,F,21926,Suburban,Married,63,13,0,0,7,Personal Auto,Personal L2,Offer2,Agent,302.4,Four-Door Car,Small
VF58561,Oregon,4995.211519,No,Basic,Bachelor,2/8/11,Employed,F,82413,Suburban,Divorced,62,12,79,0,3,Personal Auto,Personal L3,Offer1,Agent,297.6,Four-Door Car,Medsize
HU26687,California,2824.849967,No,Basic,Bachelor,1/18/11,Employed,M,48008,Rural,Married,73,33,55,4,1,Personal Auto,Personal L3,Offer2,Branch,137.081716,Four-Door Car,Medsize
VT84289,California,5907.91176,No,Basic,College,2/6/11,Employed,F,87796,Suburban,Single,74,23,10,0,4,Personal Auto,Personal L1,Offer1,Agent,355.2,Four-Door Car,Medsize
ZG17326,Oregon,4988.579794,No,Basic,Bachelor,2/11/11,Employed,M,38928,Suburban,Married,64,14,18,0,8,Personal Auto,Personal L2,Offer2,Agent,326.660051,Four-Door Car,Large
ZR84007,Arizona,7405.265785,No,Basic,Bachelor,1/5/11,Employed,M,58779,Suburban,Single,64,13,82,1,2,Personal Auto,Personal L1,Offer2,Branch,307.2,Four-Door Car,Medsize
WM17695,Washington,16553.23422,No,Extended,Doctor,2/25/11,Employed,F,98912,Suburban,Married,135,18,92,0,2,Personal Auto,Personal L3,Offer1,Agent,714.831947,SUV,Large
YR76491,Oregon,15102.22866,No,Extended,College,1/22/11,Unemployed,F,0,Rural,Married,137,10,92,0,2,Personal Auto,Personal L2,Offer2,Branch,32.978158,SUV,Medsize
NY93341,Arizona,9118.928908,No,Basic,High School or Below,2/16/11,Employed,F,33882,Rural,Married,114,22,39,0,6,Personal Auto,Personal L2,Offer3,Branch,272.835064,SUV,Medsize
BC87161,Oregon,2759.978287,Yes,Basic,Bachelor,1/3/11,Employed,M,92296,Suburban,Married,69,4,65,0,1,Personal Auto,Personal L1,Offer2,Agent,331.2,Two-Door Car,Medsize
PW23851,Oregon,15251.57924,No,Extended,Bachelor,1/15/11,Employed,F,63287,Suburban,Married,127,5,84,0,2,Personal Auto,Personal L2,Offer1,Agent,617.202619,SUV,Small
UM73815,Arizona,14517.43681,No,Premium,High School or Below,1/13/11,Employed,F,74871,Suburban,Married,178,0,15,0,7,Personal Auto,Personal L3,Offer1,Call Center,854.4,SUV,Medsize
HW19506,Arizona,5597.12496,Yes,Extended,High School or Below,1/27/11,Employed,F,37995,Suburban,Married,139,16,50,0,1,Personal Auto,Personal L3,Offer1,Branch,667.2,SUV,Medsize
JF90784,California,19323.23675,No,Extended,High School or Below,1/8/11,Unemployed,F,0,Suburban,Divorced,139,24,3,1,2,Personal Auto,Personal L2,Offer1,Branch,1389.140121,SUV,Small
OW15518,Washington,15950.01951,No,Extended,College,1/10/11,Unemployed,F,0,Rural,Married,87,10,55,1,2,Personal Auto,Personal L2,Offer2,Web,46.041452,Two-Door Car,Medsize
BR28896,Nevada,3176.356488,No,Extended,High School or Below,1/10/11,Employed,M,64706,Urban,Single,81,5,3,0,1,Personal Auto,Personal L3,Offer2,Web,372.909686,Two-Door Car,Large
PD32943,Oregon,4526.126785,No,Basic,Bachelor,1/6/11,Unemployed,M,0,Suburban,Married,64,32,89,1,3,Personal Auto,Personal L3,Offer2,Branch,307.2,Four-Door Car,Small
GM83516,Arizona,2573.716859,No,Basic,College,1/7/11,Employed,M,29500,Suburban,Divorced,67,14,72,0,1,Corporate Auto,Corporate L2,Offer2,Agent,321.6,Four-Door Car,Medsize
BK15048,Arizona,6656.709233,No,Basic,College,1/20/11,Unemployed,M,0,Suburban,Single,69,23,32,1,2,Personal Auto,Personal L3,Offer1,Branch,496.8,Four-Door Car,Small
RA27021,Nevada,27564.73951,No,Extended,Bachelor,1/1/11,Disabled,F,26410,Rural,Married,91,17,90,0,2,Corporate Auto,Corporate L1,Offer2,Agent,184.516188,Four-Door Car,Large
JW15941,California,3842.794699,No,Extended,Master,1/29/11,Employed,M,97832,Rural,Married,95,5,98,0,1,Personal Auto,Personal L3,Offer2,Web,107.661239,Two-Door Car,Medsize
GP20408,Oregon,3808.122147,Yes,Extended,College,1/28/11,Employed,F,94903,Suburban,Married,94,3,38,0,1,Personal Auto,Personal L3,Offer2,Agent,451.2,Two-Door Car,Small
AM57175,Oregon,15000.84238,No,Extended,High School or Below,1/6/11,Employed,F,62473,Suburban,Divorced,76,6,70,1,2,Personal Auto,Personal L3,Offer1,Branch,507.560729,Four-Door Car,Small
RI40862,Nevada,5573.10605,No,Basic,College,2/18/11,Employed,M,85704,Urban,Married,69,21,84,0,7,Personal Auto,Personal L3,Offer1,Agent,325.395532,Four-Door Car,Small
EY86980,Oregon,6222.212108,No,Extended,Bachelor,1/14/11,Employed,M,74270,Rural,Single,78,33,2,0,7,Corporate Auto,Corporate L2,Offer4,Agent,122.486486,Two-Door Car,Medsize
FG24850,Oregon,5096.673223,Yes,Basic,Master,1/28/11,Disabled,F,22886,Suburban,Divorced,65,9,81,0,3,Personal Auto,Personal L2,Offer1,Agent,312,Four-Door Car,Small
JB39997,California,6183.185785,No,Extended,College,2/24/11,Employed,F,36464,Rural,Married,78,5,17,0,7,Personal Auto,Personal L1,Offer4,Call Center,93.515817,Four-Door Car,Medsize
CG43444,California,9388.981905,No,Extended,Bachelor,1/27/11,Employed,F,33599,Rural,Divorced,80,23,31,0,2,Personal Auto,Personal L3,Offer2,Branch,111.265486,Four-Door Car,Small
ZG69918,Oregon,8168.714346,No,Basic,College,1/14/11,Disabled,M,20819,Urban,Married,73,4,65,1,2,Special Auto,Special L2,Offer1,Call Center,206.863422,Four-Door Car,Medsize
GM70734,California,13561.2048,No,Extended,College,1/29/11,Medical Leave,F,29095,Urban,Divorced,91,29,47,1,2,Corporate Auto,Corporate L3,Offer1,Agent,280.800938,Two-Door Car,Medsize
PM14429,California,6699.278956,No,Extended,College,2/4/11,Employed,M,30852,Urban,Single,88,7,42,0,8,Personal Auto,Personal L3,Offer1,Branch,318.866388,Four-Door Car,Medsize
FD55376,California,20230.9675,No,Basic,High School or Below,2/22/11,Employed,M,48448,Suburban,Married,74,24,11,1,2,Corporate Auto,Corporate L3,Offer3,Agent,355.2,Four-Door Car,Medsize
PS25185,Washington,4097.371676,No,Premium,Bachelor,1/20/11,Medical Leave,F,20079,Suburban,Single,110,1,63,0,1,Corporate Auto,Corporate L3,Offer1,Web,528,Two-Door Car,Medsize
YE70791,California,5169.49937,Yes,Basic,High School or Below,2/26/11,Medical Leave,M,12430,Suburban,Single,73,22,13,0,4,Personal Auto,Personal L2,Offer2,Call Center,350.4,Four-Door Car,Medsize
UN52560,Arizona,6278.764007,No,Extended,Bachelor,2/14/11,Employed,M,47669,Suburban,Married,80,16,84,0,3,Personal Auto,Personal L3,Offer2,Branch,384,Four-Door Car,Small
SS95187,Arizona,3343.933131,No,Extended,Bachelor,1/29/11,Employed,M,40794,Urban,Divorced,87,6,87,0,1,Personal Auto,Personal L3,Offer4,Branch,334.452807,Four-Door Car,Medsize
OU62959,California,15531.78589,No,Basic,Bachelor,2/9/11,Employed,M,95340,Urban,Married,198,5,84,2,3,Personal Auto,Personal L2,Offer3,Web,808.844338,Luxury SUV,Medsize
ZV36800,Oregon,4236.84292,No,Basic,Bachelor,1/23/11,Disabled,M,14476,Suburban,Married,113,11,0,0,1,Corporate Auto,Corporate L3,Offer3,Branch,542.4,Sports Car,Medsize
XF83901,Arizona,3692.583567,No,Premium,College,1/12/11,Unemployed,F,0,Suburban,Single,105,28,69,0,1,Personal Auto,Personal L2,Offer1,Branch,756,Four-Door Car,Large
RE12758,California,6782.556454,No,Extended,High School or Below,2/22/11,Employed,M,26116,Suburban,Married,85,6,58,0,3,Personal Auto,Personal L3,Offer4,Agent,612,Four-Door Car,Medsize
CH97666,California,3683.472334,No,Basic,Bachelor,1/14/11,Retired,M,12454,Suburban,Married,100,4,68,0,1,Personal Auto,Personal L1,Offer3,Web,720,Sports Car,Medsize
NU25698,Oregon,13995.68999,No,Extended,High School or Below,2/16/11,Employed,F,48245,Suburban,Married,121,16,21,3,2,Personal Auto,Personal L3,Offer1,Agent,580.8,SUV,Medsize
ZV80216,Oregon,5619.689084,Yes,Premium,High School or Below,1/26/11,Unemployed,M,0,Suburban,Married,153,25,5,0,1,Personal Auto,Personal L1,Offer2,Web,1027.000029,SUV,Medsize
PB47955,Oregon,8331.648336,No,Basic,Bachelor,1/11/11,Unemployed,F,0,Suburban,Single,119,3,54,0,3,Personal Auto,Personal L3,Offer2,Branch,856.8,SUV,Medsize
BD36887,Nevada,4171.18715,No,Basic,College,1/27/11,Employed,F,37478,Suburban,Married,105,4,53,0,1,Personal Auto,Personal L1,Offer1,Agent,653.685468,Sports Car,Medsize
JG65202,Oregon,7873.567332,No,Basic,High School or Below,1/29/11,Unemployed,M,0,Suburban,Single,74,24,82,0,2,Personal Auto,Personal L3,Offer1,Agent,568.798455,Two-Door Car,Medsize
YV76240,Oregon,10677.25385,No,Extended,College,1/4/11,Employed,F,45732,Urban,Married,134,22,56,0,9,Corporate Auto,Corporate L2,Offer1,Call Center,611.918994,SUV,Large
LN28900,California,14687.07959,No,Extended,Bachelor,2/23/11,Unemployed,M,0,Suburban,Single,85,3,61,0,2,Personal Auto,Personal L1,Offer1,Web,612,Four-Door Car,Small
IN77241,Washington,5394.703229,No,Basic,Bachelor,2/6/11,Employed,M,65978,Urban,Married,67,3,50,0,3,Corporate Auto,Corporate L1,Offer2,Branch,251.795869,Two-Door Car,Medsize
DI42246,Arizona,2230.755716,No,Basic,College,1/20/11,Unemployed,M,0,Suburban,Married,62,9,49,0,1,Personal Auto,Personal L2,Offer1,Agent,325.88607,Four-Door Car,Medsize
SE86346,Nevada,7771.018055,No,Basic,College,2/16/11,Employed,F,58467,Suburban,Married,65,30,90,0,2,Corporate Auto,Corporate L3,Offer2,Web,452.915621,Four-Door Car,Small
FK46365,Washington,4103.849192,No,Basic,College,2/3/11,Employed,F,82427,Suburban,Married,102,24,5,0,1,Personal Auto,Personal L3,Offer2,Agent,489.6,SUV,Small
XW93623,Nevada,7221.151702,No,Basic,Bachelor,2/9/11,Employed,M,33811,Urban,Married,184,17,59,0,1,Personal Auto,Personal L3,Offer3,Agent,587.37679,Luxury SUV,Medsize
FJ62579,Oregon,12285.0473,No,Basic,High School or Below,1/20/11,Unemployed,M,0,Suburban,Divorced,183,29,65,2,7,Personal Auto,Personal L3,Offer1,Call Center,878.4,Luxury SUV,Small
ZZ22193,California,5704.679894,No,Basic,Master,1/5/11,Employed,F,37675,Suburban,Single,71,25,80,0,3,Personal Auto,Personal L2,Offer1,Agent,380.919824,Four-Door Car,Medsize
ZY77695,Arizona,2433.913419,No,Basic,Bachelor,1/10/11,Unemployed,M,0,Suburban,Single,72,28,29,0,1,Personal Auto,Personal L3,Offer1,Agent,345.6,Two-Door Car,Medsize
ZJ65064,California,4921.752296,No,Basic,College,2/5/11,Unemployed,F,0,Suburban,Single,70,28,29,0,8,Personal Auto,Personal L1,Offer3,Call Center,336,Four-Door Car,Medsize
FA59186,California,4660.006868,No,Basic,High School or Below,1/14/11,Unemployed,M,0,Suburban,Single,67,11,87,0,3,Personal Auto,Personal L2,Offer1,Web,482.4,Two-Door Car,Medsize
XS74336,Washington,2541.522907,No,Basic,High School or Below,2/22/11,Unemployed,F,0,Suburban,Single,71,12,37,0,1,Personal Auto,Personal L3,Offer4,Web,511.2,Four-Door Car,Small
RT80802,Nevada,11658.59927,No,Basic,College,1/19/11,Disabled,M,19851,Rural,Married,102,33,51,0,2,Personal Auto,Personal L3,Offer1,Branch,220.038588,Sports Car,Small
KN65809,Washington,11131.56637,No,Extended,High School or Below,1/4/11,Unemployed,F,0,Suburban,Married,99,26,60,0,2,Personal Auto,Personal L3,Offer1,Agent,475.2,Four-Door Car,Small
QF17381,Arizona,4733.507343,No,Basic,Bachelor,1/6/11,Unemployed,F,0,Suburban,Married,62,5,41,0,3,Corporate Auto,Corporate L3,Offer1,Agent,740.838216,Four-Door Car,Small
JF16897,Oregon,8776.363448,No,Basic,High School or Below,2/23/11,Employed,F,28360,Suburban,Married,73,8,65,0,2,Personal Auto,Personal L3,Offer1,Branch,863.909989,Four-Door Car,Medsize
PB90912,California,7804.022473,No,Basic,High School or Below,2/8/11,Employed,M,70833,Suburban,Married,193,15,33,0,1,Personal Auto,Personal L2,Offer2,Web,926.4,Luxury SUV,Large
CH50339,Arizona,2522.256441,No,Basic,Master,1/8/11,Unemployed,F,0,Suburban,Married,69,18,64,1,1,Corporate Auto,Corporate L2,Offer4,Call Center,470.275242,Four-Door Car,Small
GU41198,California,9536.338382,No,Extended,Bachelor,1/7/11,Employed,F,62421,Suburban,Divorced,80,22,50,2,2,Corporate Auto,Corporate L3,Offer1,Call Center,384,Four-Door Car,Medsize
CT96082,Oregon,4711.080198,No,Basic,Bachelor,1/5/11,Disabled,F,13933,Rural,Married,62,25,32,0,6,Corporate Auto,Corporate L3,Offer1,Call Center,49.364254,Two-Door Car,Medsize
KP26590,Nevada,3801.282266,No,Extended,Bachelor,2/16/11,Employed,F,40513,Rural,Married,96,21,37,1,1,Personal Auto,Personal L2,Offer1,Branch,151.589577,Four-Door Car,Large
ZQ51896,Oregon,21159.30151,No,Basic,College,1/22/11,Unemployed,M,0,Suburban,Single,108,15,17,0,2,Special Auto,Special L1,Offer4,Web,777.6,SUV,Large
BI34286,Oregon,6515.026481,No,Extended,Master,2/27/11,Employed,M,47259,Suburban,Married,81,22,54,0,5,Corporate Auto,Corporate L2,Offer1,Branch,388.8,Four-Door Car,Medsize
XJ97760,California,4739.861234,No,Basic,Master,1/1/11,Employed,M,35039,Urban,Single,61,7,87,0,8,Personal Auto,Personal L1,Offer1,Call Center,254.308991,Four-Door Car,Medsize
CO71128,California,21240.94357,No,Basic,College,1/7/11,Unemployed,F,0,Suburban,Single,190,7,45,0,2,Personal Auto,Personal L2,Offer2,Agent,1368,Luxury SUV,Medsize
SJ88799,Washington,3980.838735,No,Premium,High School or Below,1/5/11,Employed,M,92539,Suburban,Single,101,2,61,0,1,Personal Auto,Personal L2,Offer3,Agent,707.408058,Four-Door Car,Medsize
RC74014,Oregon,4990.343538,No,Basic,College,1/27/11,Unemployed,F,0,Suburban,Single,71,3,84,0,6,Special Auto,Special L3,Offer3,Web,849.666647,Two-Door Car,Small
CP66511,Oregon,2562.604728,No,Basic,High School or Below,2/10/11,Employed,M,92038,Urban,Married,65,4,44,2,1,Personal Auto,Personal L3,Offer2,Agent,178.408186,Two-Door Car,Small
